src,dst,proto,size,sport,dport
10.1.17.215,142.250.113.100,6,60,49896.0,443.0
10.1.17.215,13.107.246.57,6,60,49902.0,443.0
10.1.17.215,142.250.115.132,6,60,49904.0,443.0
40.126.29.9,10.1.17.215,6,85,443.0,49903.0
10.1.17.215,40.126.29.9,6,60,49903.0,443.0
23.205.110.155,10.1.17.215,6,66,443.0,49907.0
142.250.115.132,10.1.17.215,6,1044,443.0,49904.0
10.1.17.215,23.205.110.155,6,60,49907.0,443.0
142.250.115.132,10.1.17.215,6,85,443.0,49904.0
10.1.17.215,142.250.115.132,6,60,49904.0,443.0
10.1.17.215,142.250.115.132,6,60,49904.0,443.0
23.205.110.145,10.1.17.215,6,66,443.0,49906.0
13.107.21.239,10.1.17.215,6,66,443.0,49905.0
10.1.17.215,23.205.110.145,6,60,49906.0,443.0
10.1.17.215,13.107.21.239,6,60,49905.0,443.0
40.126.29.9,10.1.17.215,6,60,443.0,49903.0
10.1.17.215,10.1.17.2,17,77,62984.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,62984.0
40.126.29.9,10.1.17.215,6,1173,443.0,49903.0
10.1.17.215,40.126.29.9,6,60,49903.0,443.0
10.1.17.215,10.1.17.2,6,60,49899.0,49668.0
10.1.17.215,10.1.17.2,6,60,49898.0,135.0
10.1.17.215,40.126.29.9,6,60,49903.0,443.0
10.1.17.215,45.125.66.32,6,66,49908.0,2917.0
45.125.66.32,10.1.17.215,6,66,2917.0,49908.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
10.1.17.215,45.125.66.32,6,277,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49908.0
45.125.66.32,10.1.17.215,6,138,2917.0,49908.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
10.1.17.215,45.125.66.32,6,240,49908.0,2917.0
45.125.66.32,10.1.17.215,6,97,2917.0,49908.0
10.1.17.215,45.125.66.32,6,709,49908.0,2917.0
45.125.66.32,10.1.17.215,6,231,2917.0,49908.0
10.1.17.215,45.125.66.32,6,83,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,259,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,173,2917.0,49908.0
10.1.17.215,45.125.66.32,6,81,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,88,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,1320,2917.0,49908.0
10.1.17.215,45.125.66.32,6,83,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,373,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1341,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,222,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1394,49908.0,2917.0
10.1.17.215,45.125.66.32,6,1063,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,81,2917.0,49908.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,45.125.66.32,6,81,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,103,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,104,2917.0,49908.0
45.125.66.32,10.1.17.215,6,77,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
10.1.17.215,45.125.66.32,6,77,49908.0,2917.0
10.1.17.215,45.125.66.32,6,60,49908.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
45.125.66.32,10.1.17.215,6,60,2917.0,49908.0
10.1.17.215,10.1.17.2,17,77,62984.0,53.0
10.1.17.2,10.1.17.215,17,148,53.0,62984.0
10.1.17.215,5.252.153.241,6,103,49689.0,80.0
5.252.153.241,10.1.17.215,6,60,80.0,49689.0
5.252.153.241,10.1.17.215,6,329,80.0,49689.0
10.1.17.215,5.252.153.241,6,60,49689.0,80.0
45.125.66.252,10.1.17.215,6,81,443.0,49822.0
10.1.17.215,45.125.66.252,6,81,49822.0,443.0
45.125.66.252,10.1.17.215,6,60,443.0,49822.0
10.1.17.215,45.125.66.32,6,66,49909.0,2917.0
45.125.66.32,10.1.17.215,6,66,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,277,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,138,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,240,49909.0,2917.0
45.125.66.32,10.1.17.215,6,97,2917.0,49909.0
10.1.17.215,45.125.66.32,6,709,49909.0,2917.0
45.125.66.32,10.1.17.215,6,231,2917.0,49909.0
10.1.17.215,45.125.66.32,6,83,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
10.1.17.215,45.125.66.32,6,251,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
45.125.66.32,10.1.17.215,6,173,2917.0,49909.0
10.1.17.215,45.125.66.32,6,83,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
10.1.17.215,45.125.66.32,6,215,49909.0,2917.0
10.1.17.215,10.1.17.2,6,60,49884.0,135.0
10.1.17.2,10.1.17.215,6,60,135.0,49884.0
10.1.17.2,10.1.17.215,6,60,135.0,49884.0
10.1.17.215,10.1.17.2,6,60,49884.0,135.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
45.125.66.32,10.1.17.215,6,175,2917.0,49909.0
45.125.66.32,10.1.17.215,6,170,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,81,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1273,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,928,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,81,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
10.1.17.215,45.125.66.32,6,196,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
45.125.66.32,10.1.17.215,6,157,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,81,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,405,2917.0,49909.0
10.1.17.215,45.125.66.32,6,81,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
10.1.17.215,45.125.66.32,6,192,49909.0,2917.0
45.125.66.32,10.1.17.215,6,60,2917.0,49909.0
45.125.66.32,10.1.17.215,6,174,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,81,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
10.1.17.215,45.125.66.32,6,60,49909.0,2917.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
45.125.66.32,10.1.17.215,6,1414,2917.0,49909.0
